inject_date,Date,Time,street,city,roadType,pubMillis,locy,locx,subtype,reliability,uuid,type,reportRating,magvar,country,startTime,startTimeMillis,endTime,endTimeMillis,GridNumberX,GridNumberY,Location,Day,Minute,TimeSlice,ValidLocation
2/23/2015 0:10:00,2/23/2015, 0:10:00,Msgr William Casey Hwy,"Boston, MA",4,1424648818800,42.302353,-71.115691,HAZARD_ON_ROAD_POT_HOLE,5,adc607db-836d-3af5-bfc9-cb1c7b7e938c,WEATHERHAZARD,3,-62,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,4,4,34,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,St Mary Rd,"Cambridge, MA",1,1424649941774,42.371049,-71.101068,HAZARD_ON_ROAD_POT_HOLE,5,243609fc-da37-3634-ac93-8abe080b43af,WEATHERHAZARD,1,118,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,5,9,85,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Commonwealth Ave,"Boston, MA",6,1424649500083,42.339473,-71.157314,HAZARD_ON_ROAD_POT_HOLE,5,f9a5718f-5dd2-3fc6-a344-70a4fbdd63e1,WEATHERHAZARD,4,-66,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,2,7,62,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Jamaicaway,"Boston, MA",6,1424649164712,42.331025,-71.113045,HAZARD_ON_ROAD_POT_HOLE,5,3b7b08ff-7583-394f-9510-f43a4f497e6f,WEATHERHAZARD,3,-7,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,4,6,54,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Park Dr,"Boston, MA",6,1424649445470,42.344302,-71.103745,HAZARD_ON_ROAD_POT_HOLE,5,4184d924-a97a-3be9-bd61-02563bec61b6,WEATHERHAZARD,3,-29,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,5,7,65,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,5,8,75,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Memorial Dr E,"Cambridge, MA",6,1424649040432,42.360926,-71.079079,HAZARD_ON_ROAD_POT_HOLE,5,337be2d3-a742-3dc6-ad27-40dccc0cd871,WEATHERHAZARD,0,51,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,6,8,76,1,10,1,1
2/23/2015 0:10:00,2/23/2015, 0:10:00,Memorial Dr E,"Cambridge, MA",6,1424649885359,42.362602,-71.078339,HAZARD_ON_ROAD_POT_HOLE,5,dc76538b-67ab-3959-b3cb-5e4bc3b3dd6e,WEATHERHAZARD,3,7,US,2/23/2015 0:05:00,1424649900000,2/23/2015 0:06:00,1424649960000,6,9,86,1,10,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,St Mary Rd,"Cambridge, MA",1,1424649941774,42.371049,-71.101068,HAZARD_ON_ROAD_POT_HOLE,5,243609fc-da37-3634-ac93-8abe080b43af,WEATHERHAZARD,1,118,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,5,9,85,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Commonwealth Ave,"Boston, MA",6,1424649500083,42.339473,-71.157314,HAZARD_ON_ROAD_POT_HOLE,5,f9a5718f-5dd2-3fc6-a344-70a4fbdd63e1,WEATHERHAZARD,4,-66,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,2,7,62,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Jamaicaway,"Boston, MA",6,1424649164712,42.331025,-71.113045,HAZARD_ON_ROAD_POT_HOLE,5,3b7b08ff-7583-394f-9510-f43a4f497e6f,WEATHERHAZARD,3,-7,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,4,6,54,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Park Dr,"Boston, MA",6,1424649445470,42.344302,-71.103745,HAZARD_ON_ROAD_POT_HOLE,5,4184d924-a97a-3be9-bd61-02563bec61b6,WEATHERHAZARD,3,-29,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,5,7,65,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,5,8,75,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Memorial Dr E,"Cambridge, MA",6,1424649040432,42.360926,-71.079079,HAZARD_ON_ROAD_POT_HOLE,5,337be2d3-a742-3dc6-ad27-40dccc0cd871,WEATHERHAZARD,0,51,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,6,8,76,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Memorial Dr E,"Cambridge, MA",6,1424649885359,42.362602,-71.078339,HAZARD_ON_ROAD_POT_HOLE,5,dc76538b-67ab-3959-b3cb-5e4bc3b3dd6e,WEATHERHAZARD,3,7,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,6,9,86,1,20,1,1
2/23/2015 0:20:00,2/23/2015, 0:20:00,Charlestown Ave,"Cambridge, MA",6,1424650684958,42.369573,-71.072847,HAZARD_ON_ROAD_POT_HOLE,5,ec501a45-b248-3fcc-be47-8170c51f691a,WEATHERHAZARD,0,-146,US,2/23/2015 0:15:00,1424650500000,2/23/2015 0:16:00,1424650560000,6,9,86,1,20,1,1
2/23/2015 3:10:00,2/23/2015, 3:10:00,William J Day Blvd,"Boston, MA",7,1424659562843,42.329442,-71.034833,HAZARD_ON_ROAD_POT_HOLE,5,08bfee95-fdf4-3c5d-a3d1-3614a30edcbb,WEATHERHAZARD,1,71,US,2/23/2015 3:05:00,1424660700000,2/23/2015 3:06:00,1424660760000,8,6,58,1,190,4,1
2/23/2015 3:10:00,2/23/2015, 3:10:00,Charlesgate,"Boston, MA",6,1424659119966,42.348409,-71.092323,HAZARD_ON_ROAD_POT_HOLE,7,1b68cc6c-0865-3d7c-b22f-9dbf5d31ad97,WEATHERHAZARD,2,0,US,2/23/2015 3:05:00,1424660700000,2/23/2015 3:06:00,1424660760000,5,8,75,1,190,4,1
2/23/2015 3:20:00,2/23/2015, 3:20:00,Charlesgate,"Boston, MA",6,1424659119966,42.348409,-71.092323,HAZARD_ON_ROAD_POT_HOLE,8,1b68cc6c-0865-3d7c-b22f-9dbf5d31ad97,WEATHERHAZARD,2,0,US,2/23/2015 3:15:00,1424661300000,2/23/2015 3:16:00,1424661360000,5,8,75,1,200,4,1
2/23/2015 4:20:00,2/23/2015, 4:20:00,Heath St,"Brookline, MA",2,1424665025084,42.318031,-71.173128,HAZARD_ON_ROAD_POT_HOLE,5,0d0b485e-73a9-3a64-a580-7d28e76ac6cc,WEATHERHAZARD,3,90,US,2/23/2015 4:15:00,1424664900000,2/23/2015 4:16:00,1424664960000,1,5,41,1,260,5,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,St Mary Rd,"Cambridge, MA",1,1424649941774,42.371049,-71.101068,HAZARD_ON_ROAD_POT_HOLE,5,243609fc-da37-3634-ac93-8abe080b43af,WEATHERHAZARD,1,118,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,5,9,85,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,5,8,75,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,Memorial Dr E,"Cambridge, MA",6,1424649885359,42.362602,-71.078339,HAZARD_ON_ROAD_POT_HOLE,5,dc76538b-67ab-3959-b3cb-5e4bc3b3dd6e,WEATHERHAZARD,3,7,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,6,9,86,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,Charlestown Ave,"Cambridge, MA",6,1424650684958,42.369573,-71.072847,HAZARD_ON_ROAD_POT_HOLE,7,ec501a45-b248-3fcc-be47-8170c51f691a,WEATHERHAZARD,0,-146,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,6,9,86,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,I-93 N,,3,1424650760424,42.275106,-71.050136,HAZARD_ON_ROAD_POT_HOLE,5,4e884d12-2356-3789-beb0-dec264e4b505,WEATHERHAZARD,1,16,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,7,2,17,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,I-93 S,,3,1424650879156,42.321297,-71.053658,HAZARD_ON_ROAD_POT_HOLE,10,0e7293b9-a855-3d84-8a99-88c46e713a9e,WEATHERHAZARD,2,154,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,7,6,57,1,30,1,1
2/23/2015 0:30:00,2/23/2015, 0:30:00,I-93 N,"Boston, MA",3,1424651334223,42.374444,-71.071481,HAZARD_ON_ROAD_POT_HOLE,5,5365f372-7e21-3fa5-a13b-ee69d8f132fd,WEATHERHAZARD,1,-50,US,2/23/2015 0:26:00,1424651160000,2/23/2015 0:27:00,1424651220000,6,9,86,1,30,1,1
2/23/2015 0:40:00,2/23/2015, 0:40:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:35:00,1424651700000,2/23/2015 0:36:00,1424651760000,5,8,75,1,40,1,1
2/23/2015 0:40:00,2/23/2015, 0:40:00,Charlestown Ave,"Cambridge, MA",6,1424650684958,42.369573,-71.072847,HAZARD_ON_ROAD_POT_HOLE,7,ec501a45-b248-3fcc-be47-8170c51f691a,WEATHERHAZARD,0,-146,US,2/23/2015 0:35:00,1424651700000,2/23/2015 0:36:00,1424651760000,6,9,86,1,40,1,1
2/23/2015 0:40:00,2/23/2015, 0:40:00,I-93 N,,3,1424650760424,42.275106,-71.050136,HAZARD_ON_ROAD_POT_HOLE,8,4e884d12-2356-3789-beb0-dec264e4b505,WEATHERHAZARD,1,16,US,2/23/2015 0:35:00,1424651700000,2/23/2015 0:36:00,1424651760000,7,2,17,1,40,1,1
2/23/2015 0:40:00,2/23/2015, 0:40:00,I-90 W,"Boston, MA",3,1424651719337,42.356315,-71.119207,HAZARD_ON_ROAD_POT_HOLE,5,387b95b9-8a96-3df5-b7c6-9581b7006e51,WEATHERHAZARD,1,-40,US,2/23/2015 0:35:00,1424651700000,2/23/2015 0:36:00,1424651760000,4,8,74,1,40,1,1
2/23/2015 0:40:00,2/23/2015, 0:40:00,I-93 S,,3,1424650879156,42.321297,-71.053658,HAZARD_ON_ROAD_POT_HOLE,10,0e7293b9-a855-3d84-8a99-88c46e713a9e,WEATHERHAZARD,2,154,US,2/23/2015 0:35:00,1424651700000,2/23/2015 0:36:00,1424651760000,7,6,57,1,40,1,1
2/23/2015 0:50:00,2/23/2015, 0:50:00,Riverway,"Boston, MA",6,1424651969371,42.337552,-71.110702,HAZARD_ON_ROAD_POT_HOLE,8,c82bb232-f419-3b7f-9383-97bbaa03f9b0,WEATHERHAZARD,2,-167,US,2/23/2015 0:46:00,1424652360000,2/23/2015 0:47:00,1424652420000,4,7,64,1,50,1,1
2/23/2015 0:50:00,2/23/2015, 0:50:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:46:00,1424652360000,2/23/2015 0:47:00,1424652420000,5,8,75,1,50,1,1
2/23/2015 0:50:00,2/23/2015, 0:50:00,I-93 N,,3,1424650760424,42.275106,-71.050136,HAZARD_ON_ROAD_POT_HOLE,8,4e884d12-2356-3789-beb0-dec264e4b505,WEATHERHAZARD,1,16,US,2/23/2015 0:46:00,1424652360000,2/23/2015 0:47:00,1424652420000,7,2,17,1,50,1,1
2/23/2015 0:50:00,2/23/2015, 0:50:00,I-90 W,"Boston, MA",3,1424651719337,42.356315,-71.119207,HAZARD_ON_ROAD_POT_HOLE,6,387b95b9-8a96-3df5-b7c6-9581b7006e51,WEATHERHAZARD,1,-40,US,2/23/2015 0:46:00,1424652360000,2/23/2015 0:47:00,1424652420000,4,8,74,1,50,1,1
2/23/2015 0:50:00,2/23/2015, 0:50:00,I-93 S,,3,1424650879156,42.321297,-71.053658,HAZARD_ON_ROAD_POT_HOLE,10,0e7293b9-a855-3d84-8a99-88c46e713a9e,WEATHERHAZARD,2,154,US,2/23/2015 0:46:00,1424652360000,2/23/2015 0:47:00,1424652420000,7,6,57,1,50,1,1
2/23/2015 1:00:00,2/23/2015, 1:00:00,Riverway,"Boston, MA",6,1424651969371,42.337552,-71.110702,HAZARD_ON_ROAD_POT_HOLE,8,c82bb232-f419-3b7f-9383-97bbaa03f9b0,WEATHERHAZARD,2,-167,US,2/23/2015 0:55:00,1424652900000,2/23/2015 0:56:00,1424652960000,4,7,64,1,60,2,1
2/23/2015 1:00:00,2/23/2015, 1:00:00,Charlesgate,"Boston, MA",6,1424648806630,42.347539,-71.092335,HAZARD_ON_ROAD_POT_HOLE,10,fa5622b1-e8d5-34ff-9478-626f68517e0d,WEATHERHAZARD,3,-179,US,2/23/2015 0:55:00,1424652900000,2/23/2015 0:56:00,1424652960000,5,8,75,1,60,2,1
2/23/2015 1:00:00,2/23/2015, 1:00:00,I-90 W,"Boston, MA",3,1424651719337,42.356315,-71.119207,HAZARD_ON_ROAD_POT_HOLE,6,387b95b9-8a96-3df5-b7c6-9581b7006e51,WEATHERHAZARD,1,-40,US,2/23/2015 0:55:00,1424652900000,2/23/2015 0:56:00,1424652960000,4,8,74,1,60,2,1
2/23/2015 1:00:00,2/23/2015, 1:00:00,I-90 E Mass Pike,"Boston, MA",3,1424653024659,42.357094,-71.121657,HAZARD_ON_ROAD_POT_HOLE,5,37f52a3c-9904-3914-ab00-6bf4775255b3,WEATHERHAZARD,1,98,US,2/23/2015 0:55:00,1424652900000,2/23/2015 0:56:00,1424652960000,4,8,74,1,60,2,1
2/23/2015 1:10:00,2/23/2015, 1:10:00,Riverway,"Boston, MA",6,1424651969371,42.337552,-71.110702,HAZARD_ON_ROAD_POT_HOLE,8,c82bb232-f419-3b7f-9383-97bbaa03f9b0,WEATHERHAZARD,2,-167,US,2/23/2015 1:00:00,1424653200000,2/23/2015 1:01:00,1424653260000,4,7,64,1,70,2,1
2/23/2015 1:10:00,2/23/2015, 1:10:00,I-90 E Mass Pike,"Boston, MA",3,1424653024659,42.357094,-71.121657,HAZARD_ON_ROAD_POT_HOLE,5,37f52a3c-9904-3914-ab00-6bf4775255b3,WEATHERHAZARD,1,98,US,2/23/2015 1:00:00,1424653200000,2/23/2015 1:01:00,1424653260000,4,8,74,1,70,2,1
2/23/2015 1:10:00,2/23/2015, 1:10:00,I-90 W,"Boston, MA",3,1424651719337,42.356315,-71.119207,HAZARD_ON_ROAD_POT_HOLE,7,387b95b9-8a96-3df5-b7c6-9581b7006e51,WEATHERHAZARD,1,-40,US,2/23/2015 1:00:00,1424653200000,2/23/2015 1:01:00,1424653260000,4,8,74,1,70,2,1
2/23/2015 1:20:00,2/23/2015, 1:20:00,Riverway,"Boston, MA",6,1424651969371,42.337552,-71.110702,HAZARD_ON_ROAD_POT_HOLE,10,c82bb232-f419-3b7f-9383-97bbaa03f9b0,WEATHERHAZARD,2,-167,US,2/23/2015 1:15:00,1424654100000,2/23/2015 1:16:00,1424654160000,4,7,64,1,80,2,1
2/23/2015 1:20:00,2/23/2015, 1:20:00,Stuart St,"Boston, MA",6,1424654089877,42.349468,-71.072449,HAZARD_ON_ROAD_POT_HOLE,5,3dc450bf-e3ad-3dfa-823e-f894d8338e8a,WEATHERHAZARD,1,69,US,2/23/2015 1:15:00,1424654100000,2/23/2015 1:16:00,1424654160000,6,8,76,1,80,2,1
2/23/2015 1:20:00,2/23/2015, 1:20:00,I-90 E Mass Pike,"Boston, MA",3,1424653024659,42.357094,-71.121657,HAZARD_ON_ROAD_POT_HOLE,7,37f52a3c-9904-3914-ab00-6bf4775255b3,WEATHERHAZARD,1,98,US,2/23/2015 1:15:00,1424654100000,2/23/2015 1:16:00,1424654160000,4,8,74,1,80,2,1
2/23/2015 1:20:00,2/23/2015, 1:20:00,I-93 S,,3,1424653754644,42.32034,-71.053058,HAZARD_ON_ROAD_POT_HOLE,10,3c7e853d-5c14-3e65-90cf-e96afcfb6e97,WEATHERHAZARD,2,154,US,2/23/2015 1:15:00,1424654100000,2/23/2015 1:16:00,1424654160000,7,6,57,1,80,2,1
2/23/2015 1:30:00,2/23/2015, 1:30:00,,,0,1424654464959,42.371506,-71.121199,HAZARD_ON_ROAD_POT_HOLE,5,6956962b-7859-39fc-8c3b-08cb4fe9aa3a,WEATHERHAZARD,0,0,US,2/23/2015 1:25:00,1424654700000,2/23/2015 1:26:00,1424654760000,4,9,84,1,90,2,1
2/23/2015 1:30:00,2/23/2015, 1:30:00,Stuart St,"Boston, MA",6,1424654089877,42.349468,-71.072449,HAZARD_ON_ROAD_POT_HOLE,5,3dc450bf-e3ad-3dfa-823e-f894d8338e8a,WEATHERHAZARD,1,69,US,2/23/2015 1:25:00,1424654700000,2/23/2015 1:26:00,1424654760000,6,8,76,1,90,2,1
2/23/2015 1:30:00,2/23/2015, 1:30:00,I-93 S,,3,1424653754644,42.32034,-71.053058,HAZARD_ON_ROAD_POT_HOLE,10,3c7e853d-5c14-3e65-90cf-e96afcfb6e97,WEATHERHAZARD,2,154,US,2/23/2015 1:25:00,1424654700000,2/23/2015 1:26:00,1424654760000,7,6,57,1,90,2,1
2/23/2015 1:40:00,2/23/2015, 1:40:00,,,0,1424654464959,42.371506,-71.121199,HAZARD_ON_ROAD_POT_HOLE,5,6956962b-7859-39fc-8c3b-08cb4fe9aa3a,WEATHERHAZARD,0,0,US,2/23/2015 1:35:00,1424655300000,2/23/2015 1:36:00,1424655360000,4,9,84,1,100,2,1
2/23/2015 1:40:00,2/23/2015, 1:40:00,Newton St,"Brookline, MA",7,1424655043577,42.30921,-71.165083,HAZARD_ON_ROAD_POT_HOLE,5,ad22222b-b0c4-3d88-95df-c238c2889e9c,WEATHERHAZARD,1,-129,US,2/23/2015 1:35:00,1424655300000,2/23/2015 1:36:00,1424655360000,2,5,42,1,100,2,1
2/23/2015 1:40:00,2/23/2015, 1:40:00,Charlesgate,"Boston, MA",6,1424655476297,42.348164,-71.092327,HAZARD_ON_ROAD_POT_HOLE,5,f2b5379d-24aa-3bf4-9981-4d32d70262e4,WEATHERHAZARD,2,-179,US,2/23/2015 1:35:00,1424655300000,2/23/2015 1:36:00,1424655360000,5,8,75,1,100,2,1
2/23/2015 1:40:00,2/23/2015, 1:40:00,Stuart St,"Boston, MA",6,1424654089877,42.349468,-71.072449,HAZARD_ON_ROAD_POT_HOLE,5,3dc450bf-e3ad-3dfa-823e-f894d8338e8a,WEATHERHAZARD,1,69,US,2/23/2015 1:35:00,1424655300000,2/23/2015 1:36:00,1424655360000,6,8,76,1,100,2,1
2/23/2015 1:40:00,2/23/2015, 1:40:00,I-93 S,,3,1424653754644,42.32034,-71.053058,HAZARD_ON_ROAD_POT_HOLE,10,3c7e853d-5c14-3e65-90cf-e96afcfb6e97,WEATHERHAZARD,2,154,US,2/23/2015 1:35:00,1424655300000,2/23/2015 1:36:00,1424655360000,7,6,57,1,100,2,1
2/23/2015 1:50:00,2/23/2015, 1:50:00,,,0,1424654464959,42.371506,-71.121199,HAZARD_ON_ROAD_POT_HOLE,5,6956962b-7859-39fc-8c3b-08cb4fe9aa3a,WEATHERHAZARD,0,0,US,2/23/2015 1:46:00,1424655960000,2/23/2015 1:47:00,1424656020000,4,9,84,1,110,2,1
2/23/2015 1:50:00,2/23/2015, 1:50:00,Newton St,"Brookline, MA",7,1424655043577,42.30921,-71.165083,HAZARD_ON_ROAD_POT_HOLE,5,ad22222b-b0c4-3d88-95df-c238c2889e9c,WEATHERHAZARD,1,-129,US,2/23/2015 1:46:00,1424655960000,2/23/2015 1:47:00,1424656020000,2,5,42,1,110,2,1
2/23/2015 1:50:00,2/23/2015, 1:50:00,Charlesgate,"Boston, MA",6,1424655476297,42.348164,-71.092327,HAZARD_ON_ROAD_POT_HOLE,5,f2b5379d-24aa-3bf4-9981-4d32d70262e4,WEATHERHAZARD,2,-179,US,2/23/2015 1:46:00,1424655960000,2/23/2015 1:47:00,1424656020000,5,8,75,1,110,2,1
2/23/2015 1:50:00,2/23/2015, 1:50:00,I-93 S,,3,1424653754644,42.32034,-71.053058,HAZARD_ON_ROAD_POT_HOLE,10,3c7e853d-5c14-3e65-90cf-e96afcfb6e97,WEATHERHAZARD,2,154,US,2/23/2015 1:46:00,1424655960000,2/23/2015 1:47:00,1424656020000,7,6,57,1,110,2,1
2/23/2015 2:00:00,2/23/2015, 2:00:00,Newton St,"Brookline, MA",7,1424655043577,42.30921,-71.165083,HAZARD_ON_ROAD_POT_HOLE,5,ad22222b-b0c4-3d88-95df-c238c2889e9c,WEATHERHAZARD,1,-129,US,2/23/2015 1:55:00,1424656500000,2/23/2015 1:56:00,1424656560000,2,5,42,1,120,3,1
2/23/2015 2:00:00,2/23/2015, 2:00:00,Charlesgate,"Boston, MA",6,1424655476297,42.348164,-71.092327,HAZARD_ON_ROAD_POT_HOLE,5,f2b5379d-24aa-3bf4-9981-4d32d70262e4,WEATHERHAZARD,2,-179,US,2/23/2015 1:55:00,1424656500000,2/23/2015 1:56:00,1424656560000,5,8,75,1,120,3,1
2/23/2015 2:20:00,2/23/2015, 2:20:00,Arsenal St,"Watertown, MA",7,1424657698969,42.362416,-71.153647,HAZARD_ON_ROAD_POT_HOLE,5,cb28a2c7-8373-3e57-9d6d-ca76efba838b,WEATHERHAZARD,0,98,US,2/23/2015 2:15:00,1424657700000,2/23/2015 2:16:00,1424657760000,2,9,82,1,140,3,1
2/23/2015 2:20:00,2/23/2015, 2:20:00,Arsenal St,"Watertown, MA",7,1424657712768,42.362265,-71.1523,HAZARD_ON_ROAD_POT_HOLE,5,e66b0231-ada5-3ea0-94e0-c4ed095fc88f,WEATHERHAZARD,0,98,US,2/23/2015 2:15:00,1424657700000,2/23/2015 2:16:00,1424657760000,2,9,82,1,140,3,1
2/23/2015 2:20:00,2/23/2015, 2:20:00,Western Ave,"Boston, MA",7,1424657770633,42.361973,-71.143181,HAZARD_ON_ROAD_POT_HOLE,5,de41025f-7b78-32dd-b7a8-a9f3171a8b0b,WEATHERHAZARD,0,75,US,2/23/2015 2:15:00,1424657700000,2/23/2015 2:16:00,1424657760000,3,9,83,1,140,3,1
2/23/2015 2:20:00,2/23/2015, 2:20:00,Arsenal St,"Watertown, MA",7,1424657557514,42.364321,-71.172324,HAZARD_ON_ROAD_POT_HOLE,5,c818bca9-d7b3-397f-be58-98b985c596e6,WEATHERHAZARD,0,96,US,2/23/2015 2:15:00,1424657700000,2/23/2015 2:16:00,1424657760000,1,9,81,1,140,3,1
2/23/2015 2:30:00,2/23/2015, 2:30:00,Arsenal St,"Watertown, MA",7,1424657698969,42.362416,-71.153647,HAZARD_ON_ROAD_POT_HOLE,5,cb28a2c7-8373-3e57-9d6d-ca76efba838b,WEATHERHAZARD,0,98,US,2/23/2015 2:26:00,1424658360000,2/23/2015 2:27:00,1424658420000,2,9,82,1,150,3,1
2/23/2015 2:30:00,2/23/2015, 2:30:00,Arsenal St,"Watertown, MA",7,1424657712768,42.362265,-71.1523,HAZARD_ON_ROAD_POT_HOLE,6,e66b0231-ada5-3ea0-94e0-c4ed095fc88f,WEATHERHAZARD,0,98,US,2/23/2015 2:26:00,1424658360000,2/23/2015 2:27:00,1424658420000,2,9,82,1,150,3,1
2/23/2015 2:30:00,2/23/2015, 2:30:00,Western Ave,"Boston, MA",7,1424657770633,42.361973,-71.143181,HAZARD_ON_ROAD_POT_HOLE,5,de41025f-7b78-32dd-b7a8-a9f3171a8b0b,WEATHERHAZARD,0,75,US,2/23/2015 2:26:00,1424658360000,2/23/2015 2:27:00,1424658420000,3,9,83,1,150,3,1
2/23/2015 2:30:00,2/23/2015, 2:30:00,Arsenal St,"Watertown, MA",7,1424657557514,42.364321,-71.172324,HAZARD_ON_ROAD_POT_HOLE,5,c818bca9-d7b3-397f-be58-98b985c596e6,WEATHERHAZARD,0,96,US,2/23/2015 2:26:00,1424658360000,2/23/2015 2:27:00,1424658420000,1,9,81,1,150,3,1
2/23/2015 3:00:00,2/23/2015, 3:00:00,William J Day Blvd,"Boston, MA",7,1424659562843,42.329442,-71.034833,HAZARD_ON_ROAD_POT_HOLE,5,08bfee95-fdf4-3c5d-a3d1-3614a30edcbb,WEATHERHAZARD,1,71,US,2/23/2015 2:56:00,1424660160000,2/23/2015 2:57:00,1424660220000,8,6,58,1,180,4,1
2/23/2015 3:00:00,2/23/2015, 3:00:00,Charlesgate,"Boston, MA",6,1424659119966,42.348409,-71.092323,HAZARD_ON_ROAD_POT_HOLE,5,1b68cc6c-0865-3d7c-b22f-9dbf5d31ad97,WEATHERHAZARD,2,0,US,2/23/2015 2:56:00,1424660160000,2/23/2015 2:57:00,1424660220000,5,8,75,1,180,4,1
2/23/2015 5:10:00,2/23/2015, 5:10:00,Hobson St,"Boston, MA",1,1424667203170,42.353119,-71.162235,HAZARD_ON_ROAD_POT_HOLE,6,3706df8c-85ed-34c8-abd3-0194807e2989,WEATHERHAZARD,1,9,US,2/23/2015 5:05:00,1424667900000,2/23/2015 5:06:00,1424667960000,2,8,72,1,310,6,1
2/23/2015 2:40:00,2/23/2015, 2:40:00,Arsenal St,"Watertown, MA",7,1424657698969,42.362416,-71.153647,HAZARD_ON_ROAD_POT_HOLE,5,cb28a2c7-8373-3e57-9d6d-ca76efba838b,WEATHERHAZARD,0,98,US,2/23/2015 2:35:00,1424658900000,2/23/2015 2:36:00,1424658960000,2,9,82,1,160,3,1
2/23/2015 2:40:00,2/23/2015, 2:40:00,Arsenal St,"Watertown, MA",7,1424657712768,42.362265,-71.1523,HAZARD_ON_ROAD_POT_HOLE,6,e66b0231-ada5-3ea0-94e0-c4ed095fc88f,WEATHERHAZARD,0,98,US,2/23/2015 2:35:00,1424658900000,2/23/2015 2:36:00,1424658960000,2,9,82,1,160,3,1
2/23/2015 2:40:00,2/23/2015, 2:40:00,Western Ave,"Boston, MA",7,1424657770633,42.361973,-71.143181,HAZARD_ON_ROAD_POT_HOLE,5,de41025f-7b78-32dd-b7a8-a9f3171a8b0b,WEATHERHAZARD,0,75,US,2/23/2015 2:35:00,1424658900000,2/23/2015 2:36:00,1424658960000,3,9,83,1,160,3,1
