"x"
15.56927083
49.1275463
4.318912037
3.433784722
2.667766204
2.314814628e-05
1.15740695e-05
0
1.326342593
0
0.9360185185
0
1.15740695e-05
2.314814628e-05
0.8160069444
1.15740695e-05
2.314815356e-05
1.157407678e-05
6.944444613e-05
1.157407678e-05
1.085138889
0
1.15740695e-05
1.15740695e-05
0.08318287037
2.314814628e-05
6.748275463
2.314814628e-05
0.1271412037
1.15740695e-05
1.15740695e-05
10.9494213
0.1678240741
1.15740695e-05
5.222662037
2.117361111
0.8420486111
0.3547800926
0.1119907407
2.752268519
4.629629984e-05
2.314814628e-05
1.157407678e-05
0.8915393519
0.03576388889
1.990902778
2.960069444
1.157407678e-05
1.095821759
1.157407678e-05
0
0.7961921296
0
3.554571759
0
1.157407678e-05
2.314815356e-05
0.1325925926
20.04905093
0
2.314815356e-05
0.1215393519
2.314815356e-05
1.216655093
5.713865741
0.4272569444
1.157407678e-05
0
0
1.090821759
0
0.8430902778
1.157407678e-05
1.15740695e-05
8.48900463
1.15740695e-05
1.157407678e-05
1.157407678e-05
0.1813425926
1.157407678e-05
8.116284722
4.752465278
111.202419
2.314814628e-05
0.08137731482
0
1.052337963
2.919479167
2.314814628e-05
1.15740695e-05
0.7620138889
0.1416087963
32.31686343
0.03211805555
3.47806713
2.314814628e-05
1.091030093
0.002951388888
1.132638889
14.92079861
2.314814628e-05
2.314814628e-05
1.061053241
1.132175926
4.774803241
0.7899884259
2.97525463
1.146331019
0.8428125
4.933356481
1.157407678e-05
1.046909722
1.014664352
0.8988888889
1.157407678e-05
0
0.1867592593
0.06935185185
4.192731481
0.7487384259
469.7556713
45.84767361
3.472222306e-05
2.097048611
1.157407678e-05
1.15740695e-05
0
3.271030093
2.71
1.15740695e-05
1.157407678e-05
0
1.157407678e-05
1.157407678e-05
12.58148148
2.314815356e-05
7.118460648
13.12675926
0
4.622175926
24.89086806
3.131747685
1.088506944
1.15740695e-05
0.7936111111
2.314814628e-05
0.0009375000009
2.314814628e-05
4.043298611
0.1202777778
1.157407678e-05
2.636215278
1.15740695e-05
1.157407678e-05
1.157407678e-05
1.15740695e-05
0.0004745370316
1.157407678e-05
0.00409722222
0.004733796297
10.26186343
0.7788541667
1.942789352
1.157407678e-05
0.5252199074
0
0.6173611111
0
1.220115741
1.433877315
1.15740695e-05
0.0001041666692
0.2678703704
2.655902778
13.62060185
3.568472222
1.15740695e-05
1.157407678e-05
0
0
1.157407678e-05
0.769224537
1.157407678e-05
0.4579282407
1.15740695e-05
0.001898148148
1.704583333
2.314814628e-05
15.47965278
0.1732060185
0.1753240741
2.314814628e-05
0.947337963
2.734328704
1.216145833
1.069583333
1.157407678e-05
0.7060416667
10.10743056
2.909594907
0.03190972222
4.711469907
1.242824074
0.9560185185
1.157407678e-05
1.15740695e-05
1.157407678e-05
2.314814628e-05
2.800752315
0.751099537
1.15740695e-05
101.1917824
1.15740695e-05
181.6727431
3.472222306e-05
9.950949074
1.157407678e-05
1.157407678e-05
1.157407678e-05
0.2314351852
1.15740695e-05
1.226111111
0.2249652778
54.70915509
0
1.157407678e-05
2.795775463
237.7997917
1.157407678e-05
1.944351852
53.90081019
4.653842593
3.700763889
1.834548611
5.936979167
5.906863426
0.1799652778
3.330046296
2.314814628e-05
2.314815356e-05
0.9233796296
1.15740695e-05
2.314814628e-05
0
1.157407678e-05
0.7066782407
0.9933796296
1.157407678e-05
3.675393519
1.157407678e-05
1.734560185
1.157407678e-05
0.9349537037
2.004594907
0.7297222222
1.15740695e-05
0
0.001145833339
2.314815356e-05
0.001805555556
0.08966435185
120.1080324
4.553831019
1.157407678e-05
1.059988426
0.8620949074
0
7.915092593
1.15740695e-05
180.2154282
2.060729167
0.0004745370388
2.314814628e-05
1.15740695e-05
3.753703704
0
1.15740695e-05
0
12.16350694
1.157407678e-05
0.6345833333
